experiment_id,best_cost,dt,assignment,edges
78,9.458821543790869,3.870901107788086,"[(0, 34), (0, 36), (1, 42), (1, 44), (2, 41), (2, 46), (3, 39), (3, 41), (4, 52), (4, 54), (5, 47), (5, 63), (6, 40), (6, 43), (7, 33), (7, 37), (8, 45), (8, 62), (9, 37), (9, 39), (10, 49), (10, 51), (11, 36), (11, 38), (12, 50), (12, 64), (13, 49), (13, 58), (14, 54), (14, 57), (15, 35), (15, 42), (16, 35), (16, 65), (17, 56), (17, 59), (18, 48), (18, 64), (19, 59), (19, 63), (20, 51), (20, 53), (21, 44), (21, 60), (22, 56), (22, 62), (23, 34), (23, 48), (24, 60), (24, 61), (25, 43), (25, 47), (26, 55), (26, 57), (27, 58), (27, 61), (28, 53), (28, 55), (29, 45), (29, 46), (30, 50), (30, 52), (31, 38), (31, 40), (32, 33), (32, 65)]","[(0, 34), (1, 44), (4, 52), (5, 47), (6, 40), (7, 37), (8, 62), (9, 39), (12, 64), (13, 58), (14, 54), (16, 65), (19, 63), (20, 51), (20, 53), (21, 44), (23, 34), (24, 61), (25, 43), (25, 47), (28, 53), (30, 50), (30, 52), (31, 40), (33, 7), (33, 32), (35, 15), (35, 16), (36, 0), (36, 11), (37, 9), (38, 11), (38, 31), (39, 3), (41, 2), (41, 3), (42, 1), (42, 15), (43, 6), (45, 8), (45, 29), (46, 2), (46, 29), (48, 18), (48, 23), (49, 10), (49, 13), (50, 12), (51, 10), (54, 4), (55, 26), (55, 28), (56, 17), (56, 22), (57, 14), (57, 26), (58, 27), (59, 17), (59, 19), (60, 21), (60, 24), (61, 27), (62, 22), (63, 5), (64, 18), (65, 32)]"
79,10.869615672110307,0.05124998092651367,"[(0, 50), (0, 52), (1, 43), (1, 48), (2, 62), (2, 63), (3, 61), (3, 62), (4, 59), (4, 64), (5, 45), (5, 46), (6, 39), (6, 47), (7, 50), (7, 59), (8, 53), (8, 55), (9, 58), (9, 60), (10, 56), (10, 57), (11, 46), (11, 63), (12, 42), (12, 45), (13, 40), (13, 41), (14, 34), (14, 43), (15, 38), (15, 40), (16, 51), (16, 53), (17, 41), (17, 47), (18, 42), (18, 44), (19, 49), (19, 51), (20, 37), (20, 39), (21, 49), (21, 60), (22, 35), (22, 65), (23, 35), (23, 37), (24, 52), (24, 54), (25, 48), (25, 64), (26, 54), (26, 56), (27, 55), (27, 57), (28, 58), (28, 61), (29, 36), (29, 38), (30, 33), (30, 44), (31, 34), (31, 36), (32, 33), (32, 65)]","[(0, 50), (0, 52), (3, 61), (5, 45), (5, 46), (6, 39), (7, 50), (7, 59), (10, 57), (11, 46), (11, 63), (12, 42), (12, 45), (13, 41), (14, 34), (16, 51), (17, 41), (17, 47), (19, 51), (20, 39), (22, 35), (22, 65), (23, 37), (24, 54), (25, 48), (26, 56), (27, 57), (28, 58), (30, 33), (30, 44), (31, 34), (32, 33), (35, 23), (36, 29), (36, 31), (37, 20), (38, 15), (38, 29), (40, 13), (40, 15), (42, 18), (43, 1), (43, 14), (44, 18), (47, 6), (48, 1), (49, 19), (49, 21), (52, 24), (53, 8), (53, 16), (54, 26), (55, 8), (55, 27), (56, 10), (58, 9), (59, 4), (60, 9), (60, 21), (61, 28), (62, 2), (62, 3), (63, 2), (64, 4), (64, 25), (65, 32)]"
80,11.205155994806546,0.28273510932922363,"[(0, 50), (0, 54), (1, 45), (1, 46), (2, 48), (2, 64), (3, 47), (3, 48), (4, 51), (4, 53), (5, 34), (5, 38), (6, 34), (6, 36), (7, 55), (7, 62), (8, 44), (8, 65), (9, 62), (9, 63), (10, 58), (10, 61), (11, 40), (11, 41), (12, 59), (12, 64), (13, 42), (13, 44), (14, 38), (14, 43), (15, 49), (15, 51), (16, 43), (16, 47), (17, 42), (17, 45), (18, 46), (18, 63), (19, 49), (19, 60), (20, 58), (20, 60), (21, 35), (21, 37), (22, 39), (22, 41), (23, 53), (23, 55), (24, 33), (24, 35), (25, 37), (25, 39), (26, 54), (26, 56), (27, 57), (27, 61), (28, 50), (28, 52), (29, 52), (29, 59), (30, 36), (30, 40), (31, 56), (31, 57), (32, 33), (32, 65)]","[(2, 48), (2, 64), (3, 47), (3, 48), (4, 51), (5, 38), (7, 55), (7, 62), (8, 44), (8, 65), (9, 62), (9, 63), (10, 61), (11, 40), (11, 41), (12, 59), (12, 64), (17, 42), (17, 45), (18, 46), (18, 63), (19, 49), (19, 60), (21, 35), (22, 39), (23, 53), (24, 33), (24, 35), (25, 37), (25, 39), (26, 54), (26, 56), (29, 52), (33, 32), (34, 5), (34, 6), (36, 6), (36, 30), (37, 21), (38, 14), (40, 30), (41, 22), (42, 13), (43, 14), (43, 16), (44, 13), (45, 1), (46, 1), (47, 16), (49, 15), (50, 0), (50, 28), (51, 15), (52, 28), (53, 4), (54, 0), (55, 23), (56, 31), (57, 27), (57, 31), (58, 10), (58, 20), (59, 29), (60, 20), (61, 27), (65, 32)]"
81,10.995933447405935,0.10534095764160156,"[(0, 53), (0, 55), (1, 42), (1, 44), (2, 34), (2, 43), (3, 38), (3, 39), (4, 50), (4, 52), (5, 54), (5, 62), (6, 59), (6, 63), (7, 45), (7, 60), (8, 58), (8, 61), (9, 46), (9, 47), (10, 49), (10, 51), (11, 59), (11, 64), (12, 44), (12, 45), (13, 36), (13, 38), (14, 40), (14, 41), (15, 50), (15, 64), (16, 34), (16, 48), (17, 36), (17, 43), (18, 49), (18, 60), (19, 56), (19, 57), (20, 39), (20, 41), (21, 37), (21, 40), (22, 35), (22, 37), (23, 51), (23, 53), (24, 46), (24, 63), (25, 35), (25, 65), (26, 61), (26, 62), (27, 56), (27, 58), (28, 33), (28, 42), (29, 47), (29, 48), (30, 52), (30, 54), (31, 55), (31, 57), (32, 33), (32, 65)]","[(0, 53), (0, 55), (1, 44), (2, 34), (2, 43), (5, 54), (5, 62), (6, 63), (7, 45), (7, 60), (8, 58), (8, 61), (9, 46), (9, 47), (11, 59), (11, 64), (12, 45), (13, 36), (14, 41), (15, 50), (17, 36), (18, 60), (19, 56), (20, 39), (21, 37), (22, 37), (23, 53), (24, 46), (25, 35), (25, 65), (26, 61), (27, 56), (27, 58), (28, 33), (28, 42), (29, 48), (30, 52), (30, 54), (31, 55), (31, 57), (33, 32), (34, 16), (35, 22), (38, 3), (38, 13), (39, 3), (40, 14), (40, 21), (41, 20), (42, 1), (43, 17), (44, 12), (47, 29), (48, 16), (49, 10), (49, 18), (50, 4), (51, 10), (51, 23), (52, 4), (57, 19), (59, 6), (62, 26), (63, 24), (64, 15), (65, 32)]"
82,9.9790596391781,0.16109490394592285,"[(0, 47), (0, 62), (1, 51), (1, 53), (2, 41), (2, 46), (3, 49), (3, 51), (4, 50), (4, 52), (5, 34), (5, 43), (6, 45), (6, 58), (7, 43), (7, 48), (8, 53), (8, 55), (9, 63), (9, 64), (10, 33), (10, 35), (11, 46), (11, 61), (12, 59), (12, 64), (13, 58), (13, 61), (14, 44), (14, 65), (15, 40), (15, 41), (16, 56), (16, 57), (17, 38), (17, 40), (18, 37), (18, 39), (19, 42), (19, 45), (20, 39), (20, 42), (21, 47), (21, 48), (22, 34), (22, 36), (23, 55), (23, 57), (24, 49), (24, 60), (25, 62), (25, 63), (26, 52), (26, 54), (27, 36), (27, 38), (28, 54), (28, 56), (29, 35), (29, 37), (30, 50), (30, 59), (31, 44), (31, 60), (32, 33), (32, 65)]","[(0, 47), (0, 62), (1, 51), (1, 53), (2, 41), (3, 51), (4, 52), (6, 58), (10, 35), (11, 46), (12, 64), (14, 65), (16, 57), (19, 42), (20, 39), (22, 34), (22, 36), (23, 57), (24, 49), (25, 62), (25, 63), (26, 52), (27, 38), (28, 54), (29, 35), (30, 59), (32, 33), (33, 10), (34, 5), (36, 27), (37, 18), (37, 29), (38, 17), (39, 18), (40, 15), (40, 17), (41, 15), (42, 20), (43, 5), (43, 7), (44, 14), (44, 31), (45, 6), (45, 19), (46, 2), (47, 21), (48, 7), (48, 21), (49, 3), (50, 4), (50, 30), (53, 8), (54, 26), (55, 8), (55, 23), (56, 16), (56, 28), (58, 13), (59, 12), (60, 24), (60, 31), (61, 11), (61, 13), (63, 9), (64, 9), (65, 32)]"
83,9.448798121489702,0.10283589363098145,"[(0, 55), (0, 57), (1, 44), (1, 65), (2, 47), (2, 48), (3, 59), (3, 63), (4, 42), (4, 44), (5, 46), (5, 56), (6, 62), (6, 63), (7, 45), (7, 60), (8, 50), (8, 64), (9, 45), (9, 61), (10, 54), (10, 59), (11, 37), (11, 39), (12, 34), (12, 43), (13, 48), (13, 64), (14, 34), (14, 36), (15, 42), (15, 46), (16, 49), (16, 60), (17, 49), (17, 51), (18, 35), (18, 37), (19, 56), (19, 57), (20, 40), (20, 41), (21, 36), (21, 38), (22, 43), (22, 47), (23, 38), (23, 40), (24, 33), (24, 35), (25, 50), (25, 52), (26, 53), (26, 55), (27, 52), (27, 54), (28, 53), (28, 58), (29, 51), (29, 58), (30, 61), (30, 62), (31, 39), (31, 41), (32, 33), (32, 65)]","[(1, 65), (2, 48), (3, 59), (3, 63), (4, 44), (5, 56), (8, 50), (8, 64), (9, 61), (10, 54), (10, 59), (11, 37), (11, 39), (13, 64), (14, 34), (15, 42), (15, 46), (16, 49), (16, 60), (17, 49), (19, 56), (19, 57), (20, 40), (23, 38), (24, 33), (26, 53), (26, 55), (27, 52), (27, 54), (30, 62), (33, 32), (34, 12), (35, 18), (35, 24), (36, 14), (36, 21), (37, 18), (38, 21), (39, 31), (40, 23), (41, 20), (41, 31), (42, 4), (43, 12), (43, 22), (44, 1), (45, 7), (45, 9), (46, 5), (47, 2), (47, 22), (48, 13), (50, 25), (51, 17), (51, 29), (52, 25), (53, 28), (55, 0), (57, 0), (58, 28), (58, 29), (60, 7), (61, 30), (62, 6), (63, 6), (65, 32)]"
84,9.190004945988697,0.26018500328063965,"[(0, 34), (0, 43), (1, 38), (1, 40), (2, 40), (2, 41), (3, 33), (3, 44), (4, 45), (4, 46), (5, 50), (5, 54), (6, 39), (6, 41), (7, 50), (7, 52), (8, 36), (8, 48), (9, 35), (9, 42), (10, 45), (10, 61), (11, 49), (11, 51), (12, 51), (12, 53), (13, 34), (13, 48), (14, 52), (14, 59), (15, 37), (15, 39), (16, 59), (16, 64), (17, 49), (17, 60), (18, 46), (18, 47), (19, 63), (19, 64), (20, 44), (20, 60), (21, 43), (21, 47), (22, 33), (22, 65), (23, 62), (23, 63), (24, 37), (24, 42), (25, 58), (25, 62), (26, 55), (26, 57), (27, 56), (27, 57), (28, 54), (28, 56), (29, 53), (29, 55), (30, 58), (30, 61), (31, 36), (31, 38), (32, 35), (32, 65)]","[(2, 41), (3, 33), (4, 46), (5, 54), (6, 39), (7, 52), (8, 36), (9, 42), (10, 45), (10, 61), (11, 51), (12, 51), (14, 52), (15, 39), (16, 59), (17, 49), (18, 47), (20, 44), (20, 60), (21, 43), (22, 65), (23, 63), (24, 37), (25, 58), (26, 55), (27, 57), (28, 56), (29, 53), (29, 55), (30, 61), (32, 35), (32, 65), (33, 22), (34, 0), (34, 13), (35, 9), (36, 31), (37, 15), (38, 1), (38, 31), (40, 1), (40, 2), (41, 6), (42, 24), (43, 0), (44, 3), (45, 4), (46, 18), (47, 21), (48, 8), (48, 13), (49, 11), (50, 5), (50, 7), (53, 12), (54, 28), (56, 27), (57, 26), (58, 30), (59, 14), (60, 17), (62, 23), (62, 25), (63, 19), (64, 16), (64, 19)]"
85,10.37726460485614,0.0970919132232666,"[(0, 47), (0, 64), (1, 62), (1, 63), (2, 40), (2, 41), (3, 53), (3, 55), (4, 45), (4, 46), (5, 36), (5, 38), (6, 42), (6, 45), (7, 34), (7, 48), (8, 50), (8, 52), (9, 49), (9, 51), (10, 55), (10, 62), (11, 41), (11, 46), (12, 35), (12, 37), (13, 35), (13, 65), (14, 54), (14, 56), (15, 43), (15, 47), (16, 60), (16, 61), (17, 44), (17, 60), (18, 39), (18, 42), (19, 43), (19, 48), (20, 52), (20, 54), (21, 56), (21, 64), (22, 38), (22, 40), (23, 58), (23, 61), (24, 51), (24, 53), (25, 37), (25, 39), (26, 34), (26, 36), (27, 57), (27, 59), (28, 49), (28, 58), (29, 50), (29, 59), (30, 57), (30, 63), (31, 33), (31, 44), (32, 33), (32, 65)]","[(1, 63), (2, 40), (3, 55), (5, 38), (9, 51), (11, 41), (12, 35), (12, 37), (13, 65), (14, 54), (15, 43), (15, 47), (16, 61), (17, 44), (18, 39), (22, 40), (23, 58), (24, 53), (25, 39), (26, 36), (27, 57), (27, 59), (31, 33), (31, 44), (33, 32), (34, 7), (34, 26), (35, 13), (36, 5), (37, 25), (38, 22), (41, 2), (42, 6), (42, 18), (43, 19), (45, 4), (45, 6), (46, 4), (46, 11), (47, 0), (48, 7), (48, 19), (49, 9), (49, 28), (50, 8), (50, 29), (51, 24), (52, 8), (52, 20), (53, 3), (54, 20), (55, 10), (56, 14), (56, 21), (57, 30), (58, 28), (59, 29), (60, 16), (60, 17), (61, 23), (62, 1), (62, 10), (63, 30), (64, 0), (64, 21), (65, 32)]"
86,10.588909798677122,0.18816304206848145,"[(0, 36), (0, 43), (1, 52), (1, 54), (2, 54), (2, 56), (3, 58), (3, 60), (4, 39), (4, 41), (5, 43), (5, 47), (6, 51), (6, 61), (7, 44), (7, 60), (8, 58), (8, 61), (9, 38), (9, 40), (10, 57), (10, 62), (11, 34), (11, 36), (12, 55), (12, 57), (13, 59), (13, 64), (14, 33), (14, 35), (15, 49), (15, 51), (16, 48), (16, 64), (17, 49), (17, 53), (18, 42), (18, 45), (19, 50), (19, 63), (20, 34), (20, 48), (21, 35), (21, 42), (22, 37), (22, 46), (23, 44), (23, 65), (24, 59), (24, 63), (25, 50), (25, 52), (26, 37), (26, 45), (27, 40), (27, 47), (28, 56), (28, 62), (29, 39), (29, 46), (30, 53), (30, 55), (31, 38), (31, 41), (32, 33), (32, 65)]","[(0, 36), (0, 43), (2, 56), (3, 60), (5, 47), (6, 51), (8, 58), (9, 38), (10, 62), (12, 57), (13, 64), (15, 49), (16, 64), (17, 53), (19, 50), (20, 48), (23, 44), (23, 65), (25, 52), (27, 40), (28, 62), (29, 46), (32, 33), (33, 14), (34, 11), (34, 20), (35, 14), (35, 21), (36, 11), (37, 22), (37, 26), (38, 31), (39, 4), (39, 29), (40, 9), (41, 4), (41, 31), (42, 18), (42, 21), (43, 5), (44, 7), (45, 18), (45, 26), (46, 22), (47, 27), (48, 16), (49, 17), (50, 25), (51, 15), (52, 1), (53, 30), (54, 1), (54, 2), (55, 12), (55, 30), (56, 28), (57, 10), (58, 3), (59, 13), (59, 24), (60, 7), (61, 6), (61, 8), (63, 19), (63, 24), (65, 32)]"
87,9.788079040174111,0.1703019142150879,"[(0, 40), (0, 41), (1, 39), (1, 41), (2, 55), (2, 62), (3, 38), (3, 42), (4, 54), (4, 56), (5, 43), (5, 47), (6, 49), (6, 51), (7, 37), (7, 39), (8, 34), (8, 48), (9, 45), (9, 46), (10, 53), (10, 61), (11, 35), (11, 37), (12, 38), (12, 40), (13, 56), (13, 57), (14, 52), (14, 54), (15, 48), (15, 64), (16, 34), (16, 36), (17, 61), (17, 62), (18, 35), (18, 65), (19, 59), (19, 63), (20, 44), (20, 60), (21, 58), (21, 60), (22, 49), (22, 58), (23, 42), (23, 45), (24, 51), (24, 53), (25, 50), (25, 52), (26, 50), (26, 59), (27, 55), (27, 57), (28, 33), (28, 44), (29, 36), (29, 43), (30, 46), (30, 47), (31, 63), (31, 64), (32, 33), (32, 65)]","[(0, 41), (1, 41), (3, 42), (4, 54), (4, 56), (7, 37), (7, 39), (11, 37), (12, 38), (13, 56), (14, 54), (16, 34), (17, 62), (18, 35), (18, 65), (20, 60), (21, 58), (21, 60), (22, 49), (23, 42), (23, 45), (24, 51), (24, 53), (25, 50), (25, 52), (26, 50), (26, 59), (27, 55), (30, 46), (31, 63), (31, 64), (33, 28), (33, 32), (34, 8), (35, 11), (36, 16), (36, 29), (38, 3), (39, 1), (40, 0), (40, 12), (43, 5), (43, 29), (44, 20), (44, 28), (45, 9), (46, 9), (47, 5), (47, 30), (48, 8), (48, 15), (49, 6), (51, 6), (52, 14), (53, 10), (55, 2), (57, 13), (57, 27), (58, 22), (59, 19), (61, 10), (61, 17), (62, 2), (63, 19), (64, 15), (65, 32)]"
88,10.407989315193953,0.1216580867767334,"[(0, 38), (0, 40), (1, 43), (1, 48), (2, 34), (2, 36), (3, 53), (3, 55), (4, 56), (4, 57), (5, 52), (5, 54), (6, 50), (6, 59), (7, 47), (7, 63), (8, 59), (8, 64), (9, 34), (9, 48), (10, 51), (10, 53), (11, 61), (11, 62), (12, 40), (12, 41), (13, 42), (13, 45), (14, 42), (14, 44), (15, 50), (15, 52), (16, 45), (16, 46), (17, 46), (17, 47), (18, 33), (18, 35), (19, 37), (19, 39), (20, 43), (20, 64), (21, 58), (21, 61), (22, 54), (22, 56), (23, 49), (23, 60), (24, 58), (24, 60), (25, 35), (25, 37), (26, 62), (26, 63), (27, 44), (27, 65), (28, 49), (28, 51), (29, 39), (29, 41), (30, 55), (30, 57), (31, 36), (31, 38), (32, 33), (32, 65)]","[(0, 38), (0, 40), (1, 48), (2, 36), (3, 53), (4, 56), (4, 57), (5, 52), (8, 64), (9, 34), (9, 48), (11, 61), (11, 62), (12, 40), (14, 44), (15, 52), (18, 33), (19, 39), (20, 43), (21, 58), (22, 56), (25, 37), (26, 62), (26, 63), (27, 44), (28, 49), (28, 51), (29, 39), (31, 38), (32, 33), (34, 2), (35, 18), (35, 25), (36, 31), (37, 19), (41, 12), (41, 29), (42, 13), (42, 14), (43, 1), (45, 13), (45, 16), (46, 16), (46, 17), (47, 7), (47, 17), (49, 23), (50, 6), (50, 15), (51, 10), (53, 10), (54, 5), (54, 22), (55, 3), (55, 30), (57, 30), (58, 24), (59, 6), (59, 8), (60, 23), (60, 24), (61, 21), (63, 7), (64, 20), (65, 27), (65, 32)]"
89,9.990569947398328,0.6315109729766846,"[(0, 49), (0, 60), (1, 39), (1, 40), (2, 34), (2, 43), (3, 45), (3, 46), (4, 47), (4, 48), (5, 56), (5, 57), (6, 50), (6, 64), (7, 35), (7, 42), (8, 44), (8, 65), (9, 44), (9, 45), (10, 35), (10, 37), (11, 54), (11, 59), (12, 43), (12, 47), (13, 38), (13, 40), (14, 34), (14, 36), (15, 50), (15, 52), (16, 61), (16, 62), (17, 48), (17, 64), (18, 36), (18, 38), (19, 55), (19, 57), (20, 53), (20, 55), (21, 46), (21, 62), (22, 59), (22, 63), (23, 52), (23, 54), (24, 37), (24, 41), (25, 58), (25, 61), (26, 56), (26, 63), (27, 33), (27, 42), (28, 39), (28, 41), (29, 49), (29, 51), (30, 58), (30, 60), (31, 51), (31, 53), (32, 33), (32, 65)]","[(1, 40), (2, 43), (4, 47), (4, 48), (5, 56), (5, 57), (6, 64), (7, 35), (7, 42), (8, 65), (11, 59), (12, 43), (13, 38), (19, 55), (19, 57), (20, 55), (22, 63), (23, 54), (28, 39), (29, 49), (30, 58), (30, 60), (32, 33), (32, 65), (33, 27), (34, 2), (34, 14), (35, 10), (36, 14), (36, 18), (37, 10), (37, 24), (38, 18), (39, 1), (40, 13), (41, 24), (41, 28), (42, 27), (44, 8), (44, 9), (45, 3), (45, 9), (46, 3), (46, 21), (47, 12), (48, 17), (49, 0), (50, 6), (50, 15), (51, 29), (51, 31), (52, 15), (52, 23), (53, 20), (53, 31), (54, 11), (56, 26), (58, 25), (59, 22), (60, 0), (61, 16), (61, 25), (62, 16), (62, 21), (63, 26), (64, 17)]"
90,9.874978377747563,0.2983860969543457,"[(0, 40), (0, 47), (1, 56), (1, 61), (2, 49), (2, 51), (3, 59), (3, 63), (4, 50), (4, 64), (5, 50), (5, 52), (6, 62), (6, 63), (7, 57), (7, 61), (8, 47), (8, 59), (9, 54), (9, 56), (10, 37), (10, 39), (11, 49), (11, 53), (12, 58), (12, 60), (13, 55), (13, 57), (14, 34), (14, 36), (15, 48), (15, 64), (16, 51), (16, 55), (17, 42), (17, 44), (18, 42), (18, 65), (19, 45), (19, 46), (20, 44), (20, 60), (21, 36), (21, 38), (22, 35), (22, 37), (23, 52), (23, 54), (24, 34), (24, 43), (25, 53), (25, 58), (26, 43), (26, 48), (27, 41), (27, 46), (28, 45), (28, 62), (29, 33), (29, 35), (30, 39), (30, 41), (31, 38), (31, 40), (32, 33), (32, 65)]","[(0, 47), (2, 49), (2, 51), (6, 63), (7, 57), (8, 47), (10, 37), (10, 39), (11, 49), (11, 53), (12, 58), (13, 55), (13, 57), (15, 64), (16, 51), (16, 55), (17, 42), (18, 65), (20, 60), (21, 38), (23, 52), (28, 45), (28, 62), (29, 35), (30, 39), (31, 40), (32, 33), (33, 29), (34, 14), (34, 24), (35, 22), (36, 14), (36, 21), (37, 22), (38, 31), (40, 0), (41, 27), (41, 30), (42, 18), (43, 24), (43, 26), (44, 17), (44, 20), (45, 19), (46, 19), (46, 27), (48, 15), (48, 26), (50, 4), (50, 5), (52, 5), (53, 25), (54, 9), (54, 23), (56, 1), (56, 9), (58, 25), (59, 3), (59, 8), (60, 12), (61, 1), (61, 7), (62, 6), (63, 3), (64, 4), (65, 32)]"
91,9.336849473858631,0.1997230052947998,"[(0, 42), (0, 65), (1, 39), (1, 41), (2, 50), (2, 52), (3, 40), (3, 41), (4, 35), (4, 37), (5, 61), (5, 63), (6, 45), (6, 46), (7, 44), (7, 60), (8, 49), (8, 51), (9, 33), (9, 35), (10, 56), (10, 57), (11, 51), (11, 53), (12, 37), (12, 39), (13, 34), (13, 43), (14, 50), (14, 56), (15, 55), (15, 57), (16, 59), (16, 64), (17, 62), (17, 63), (18, 45), (18, 58), (19, 47), (19, 64), (20, 47), (20, 48), (21, 49), (21, 60), (22, 42), (22, 44), (23, 38), (23, 40), (24, 46), (24, 61), (25, 52), (25, 54), (26, 34), (26, 36), (27, 43), (27, 48), (28, 54), (28, 59), (29, 55), (29, 62), (30, 36), (30, 38), (31, 53), (31, 58), (32, 33), (32, 65)]","[(1, 39), (2, 50), (2, 52), (3, 41), (5, 63), (6, 45), (6, 46), (7, 44), (10, 57), (12, 37), (12, 39), (13, 34), (15, 55), (18, 45), (18, 58), (19, 64), (20, 47), (21, 49), (21, 60), (22, 42), (24, 46), (24, 61), (25, 52), (25, 54), (26, 36), (27, 48), (28, 54), (28, 59), (29, 62), (31, 58), (33, 9), (33, 32), (34, 26), (35, 4), (35, 9), (36, 30), (37, 4), (38, 23), (38, 30), (40, 3), (40, 23), (41, 1), (42, 0), (43, 13), (43, 27), (44, 22), (47, 19), (48, 20), (49, 8), (50, 14), (51, 8), (51, 11), (53, 11), (53, 31), (55, 29), (56, 10), (56, 14), (57, 15), (59, 16), (60, 7), (61, 5), (62, 17), (63, 17), (64, 16), (65, 0), (65, 32)]"
92,10.88782254826856,1.1596651077270508,"[(0, 44), (0, 60), (1, 53), (1, 55), (2, 39), (2, 41), (3, 50), (3, 52), (4, 51), (4, 53), (5, 36), (5, 38), (6, 46), (6, 47), (7, 41), (7, 46), (8, 35), (8, 37), (9, 35), (9, 65), (10, 38), (10, 40), (11, 55), (11, 62), (12, 43), (12, 47), (13, 56), (13, 57), (14, 57), (14, 63), (15, 62), (15, 63), (16, 58), (16, 61), (17, 34), (17, 36), (18, 42), (18, 45), (19, 51), (19, 61), (20, 40), (20, 43), (21, 52), (21, 59), (22, 49), (22, 60), (23, 49), (23, 58), (24, 48), (24, 64), (25, 44), (25, 45), (26, 50), (26, 54), (27, 37), (27, 39), (28, 59), (28, 64), (29, 34), (29, 48), (30, 54), (30, 56), (31, 33), (31, 42), (32, 33), (32, 65)]","[(0, 44), (2, 39), (2, 41), (3, 52), (4, 51), (5, 38), (7, 41), (7, 46), (9, 35), (9, 65), (11, 55), (11, 62), (12, 43), (12, 47), (14, 57), (16, 58), (16, 61), (17, 34), (17, 36), (18, 42), (19, 51), (19, 61), (20, 40), (20, 43), (23, 49), (23, 58), (24, 48), (28, 64), (29, 34), (31, 33), (32, 33), (35, 8), (36, 5), (37, 8), (37, 27), (38, 10), (39, 27), (40, 10), (42, 31), (44, 25), (45, 18), (45, 25), (46, 6), (47, 6), (48, 29), (49, 22), (50, 3), (50, 26), (52, 21), (53, 1), (53, 4), (54, 26), (54, 30), (55, 1), (56, 13), (56, 30), (57, 13), (59, 21), (59, 28), (60, 0), (60, 22), (62, 15), (63, 14), (63, 15), (64, 24), (65, 32)]"
93,10.447381261078904,0.5392158031463623,"[(0, 43), (0, 47), (1, 48), (1, 64), (2, 55), (2, 58), (3, 46), (3, 47), (4, 34), (4, 36), (5, 34), (5, 48), (6, 38), (6, 46), (7, 49), (7, 61), (8, 36), (8, 43), (9, 37), (9, 39), (10, 59), (10, 63), (11, 41), (11, 45), (12, 44), (12, 65), (13, 40), (13, 41), (14, 52), (14, 56), (15, 58), (15, 60), (16, 62), (16, 63), (17, 39), (17, 45), (18, 50), (18, 64), (19, 56), (19, 57), (20, 54), (20, 57), (21, 38), (21, 40), (22, 51), (22, 53), (23, 61), (23, 62), (24, 50), (24, 52), (25, 33), (25, 35), (26, 54), (26, 59), (27, 44), (27, 60), (28, 53), (28, 55), (29, 37), (29, 42), (30, 49), (30, 51), (31, 35), (31, 42), (32, 33), (32, 65)]","[(0, 43), (2, 58), (6, 38), (6, 46), (7, 49), (7, 61), (8, 36), (9, 37), (9, 39), (10, 59), (10, 63), (12, 65), (13, 40), (13, 41), (14, 52), (14, 56), (15, 58), (16, 62), (17, 45), (18, 50), (19, 56), (19, 57), (20, 57), (23, 61), (23, 62), (25, 33), (25, 35), (27, 44), (28, 53), (28, 55), (29, 37), (31, 42), (33, 32), (34, 4), (34, 5), (35, 31), (36, 4), (38, 21), (39, 17), (40, 21), (41, 11), (42, 29), (43, 8), (44, 12), (45, 11), (46, 3), (47, 0), (47, 3), (48, 1), (48, 5), (49, 30), (50, 24), (51, 22), (51, 30), (52, 24), (53, 22), (54, 20), (54, 26), (55, 2), (59, 26), (60, 15), (60, 27), (63, 16), (64, 1), (64, 18), (65, 32)]"
94,9.230876976509293,0.12285709381103516,"[(0, 43), (0, 48), (1, 51), (1, 53), (2, 44), (2, 65), (3, 34), (3, 36), (4, 58), (4, 61), (5, 42), (5, 44), (6, 58), (6, 60), (7, 59), (7, 63), (8, 49), (8, 60), (9, 50), (9, 52), (10, 57), (10, 62), (11, 42), (11, 45), (12, 54), (12, 56), (13, 39), (13, 41), (14, 49), (14, 51), (15, 33), (15, 35), (16, 36), (16, 38), (17, 45), (17, 61), (18, 52), (18, 54), (19, 35), (19, 37), (20, 40), (20, 46), (21, 55), (21, 57), (22, 41), (22, 46), (23, 50), (23, 59), (24, 37), (24, 39), (25, 47), (25, 64), (26, 47), (26, 48), (27, 56), (27, 62), (28, 38), (28, 40), (29, 34), (29, 43), (30, 53), (30, 55), (31, 63), (31, 64), (32, 33), (32, 65)]","[(0, 43), (0, 48), (2, 44), (2, 65), (3, 34), (3, 36), (6, 60), (7, 59), (10, 57), (10, 62), (11, 42), (12, 54), (12, 56), (13, 41), (14, 51), (17, 45), (17, 61), (18, 54), (19, 37), (20, 46), (22, 46), (23, 59), (25, 64), (26, 47), (30, 55), (33, 15), (33, 32), (34, 29), (35, 15), (35, 19), (36, 16), (37, 24), (38, 16), (38, 28), (39, 13), (39, 24), (40, 20), (40, 28), (41, 22), (42, 5), (43, 29), (44, 5), (45, 11), (47, 25), (48, 26), (49, 8), (49, 14), (50, 9), (50, 23), (51, 1), (52, 9), (52, 18), (53, 1), (53, 30), (55, 21), (56, 27), (57, 21), (58, 4), (58, 6), (60, 8), (61, 4), (62, 27), (63, 7), (63, 31), (64, 31), (65, 32)]"
